16150,C,3079
3079,D,27723
27723,D,21091
21091,D,20327
20327,D,12403
12403,D,3540
3540,D,12361
12361,D,8419
8419,D,7874
7874,D,23792
23792,B,25571
25571,C,2492
2492,D,2025
2025,D,16324
16324,D,20401
20401,D,9210
9210,D,7378
7378,D,17784
17784,D,1611
1611,B,8460
8460,C,10917
10917,D,6284
6284,D,19788
19788,B,5037
5037,C,7272
7272,D,5010
5010,D,22595
22595,D,15734
15734,D,11885
11885,D,25332
25332,B,4071
4071,C,24996
24996,D,26503
26503,D,2374
2374,D,2588
2588,B,13017
13017,C,2576
2576,D,14364
14364,D,30422
30422,D,2051
2051,D,18363
18363,D,16404
16404,D,23923
23923,D,5793
5793,B,6423
6423,C,17553
17553,D,2153
2153,B,18542
18542,C,4957
4957,D,6372
6372,D,21087
21087,D,13679
13679,D,29647
29647,D,9222
9222,D,2891
2891,D,20209
20209,D,32189
32189,D,28262
28262,D,2756
2756,D,29036
29036,B,7148
7148,C,16305
16305,D,6502
6502,D,5246
5246,D,18103
18103,D,15528
15528,D,26446
26446,D,8185
8185,D,5720
5720,D,17882
17882,D,27231
27231,D,25381
25381,D,5251
5251,D,24369
24369,D,9364
9364,D,32938
32938,D,28726
28726,D,13828
13828,D,6566
6566,D,13002
13002,D,22125
22125,D,4612
4612,D,19444
19444,D,16735
16735,D,12552
12552,D,29244
29244,D,4349
4349,D,4723
4723,D,2114
2114,D,2539
2539,D,11824
11824,D,27247
27247,D,28733
28733,D,28824
28824,D,28375
28375,D,20462
20462,D,24138
24138,D,3603
3603,D,6148
6148,D,6092
6092,D,16640
16640,D,3275
3275,D,29093
29093,D,11238
11238,D,4704
4704,D,8257
8257,D,2732
2732,D,11663
11663,D,3132
3132,D,6531
6531,B,12400
12400,C,2709
2709,D,12366
12366,D,6784
6784,D,1862
1862,D,16696
16696,D,10218
10218,D,25553
25553,D,8212
8212,D,11345
11345,D,19845
19845,D,16809
16809,D,15718
15718,D,11268
11268,D,23008
23008,D,8666
8666,D,12532
12532,D,7125
7125,D,10067
10067,D,9852
9852,D,8977
8977,D,2227
2227,D,25694
25694,D,16127
16127,D,16490
16490,D,17867
17867,D,2793
2793,D,6458
6458,D,18902
18902,D,7541
7541,D,17693
17693,B,20586
20586,C,16683
16683,D,16280
16280,D,15537
15537,D,2804
2804,D,6941
6941,D,10272
10272,D,5794
5794,D,6995
6995,D,17046
17046,D,2662
2662,D,23686
23686,D,2134
2134,D,10473
10473,D,20703
20703,D,21969
21969,D,10372
10372,D,5969
5969,D,13826
13826,D,2076
2076,D,18005
18005,D,27934
27934,D,20784
20784,D,3660
3660,D,7550
7550,D,20754
20754,D,17696
17696,D,8384
8384,B,4150
4150,C,27404
27404,D,28621
28621,B,2069
2069,C,25684
25684,D,19131
19131,D,3109
3109,B,6074
6074,C,23840
23840,B,17323
17323,C,9288
9288,D,14323
14323,D,1761
1761,B,21378
21378,C,13070
13070,D,8291
8291,D,23068
23068,D,29410
29410,D,4696
4696,B,7663
7663,C,2799
2799,D,18426
18426,D,11598
11598,D,24945
24945,D,27215
27215,D,5420
5420,B,9015
9015,C,7909
7909,D,17084
17084,D,25777
25777,D,3076
3076,B,4937
4937,C,10683
10683,D,12213
12213,D,26305
26305,D,2320
2320,D,29827
29827,B,27347
27347,C,9244
9244,D,22954
22954,D,26462
26462,D,5690
5690,D,26907
26907,D,11361
11361,D,4972
4972,D,26076
26076,D,4141
4141,D,21432
21432,D,10220
10220,D,2264
2264,D,15232
15232,D,20841
20841,D,3640
3640,B,23435
23435,C,20878
20878,D,11640
11640,D,17897
17897,D,27906
27906,D,29087
29087,D,25595
25595,D,26848
26848,D,4651
4651,D,28382
28382,D,6805
6805,D,23618
23618,D,24249
24249,D,17225
17225,B,9976
9976,C,16985
16985,D,7249
7249,D,24801
24801,B,32611
32611,C,31550
31550,B,9160
9160,C,8121
8121,D,11336
11336,D,29570
29570,D,31153
31153,D,14585
14585,D,16742
16742,D,25388
25388,D,22094
22094,D,23909
23909,D,7808
7808,D,31354
31354,D,11799
11799,D,31921
31921,D,32646
32646,D,28378
28378,D,10047
10047,D,6232
6232,D,28716
28716,D,27578
27578,D,9828
9828,D,17547
17547,D,11274
11274,D,25179
25179,D,24050
24050,B,5155
5155,C,32662
32662,D,13724
13724,D,17224
17224,D,31440
31440,D,7174
7174,D,7949
7949,D,8926
8926,D,24779
24779,D,11848
11848,B,22991
22991,C,8901
8901,D,15576
15576,D,8255
8255,D,33843
33843,D,6128
6128,D,24176
24176,D,22265
22265,D,14130
14130,D,29959
29959,D,7972
7972,D,19514
19514,B,33599
33599,C,27069
27069,D,7939
7939,D,30855
30855,D,11759
11759,D,12876
12876,D,4233
4233,D,15104
15104,D,23632
23632,D,21212
21212,D,18693
18693,B,27959
27959,C,10176
10176,D,9180
9180,D,33638
33638,B,13408
13408,C,9186
9186,D,20961
20961,B,25487
25487,C,26876
26876,D,17488
17488,D,9761
9761,D,28570
28570,D,5063
5063,D,27021
27021,D,33601
33601,D,12661
12661,D,18038
18038,D,32379
32379,D,32227
32227,B,24148
24148,C,23974
23974,D,10032
10032,D,4543
4543,D,14948
14948,B,20320
20320,C,23365
23365,D,33739
33739,D,29161
29161,D,12215
12215,D,3976
3976,D,12725
12725,D,13706
13706,D,34309
34309,B,34393
34393,C,3726
3726,D,7743
7743,B,5279
5279,C,28818
28818,D,11011
11011,D,4785
4785,D,29799
29799,D,29749
29749,D,9684
9684,D,23775
23775,D,3716
3716,D,19960
19960,D,28660
28660,D,9920
9920,D,21124
21124,D,25109
25109,D,14321
14321,D,16141
16141,D,10714
10714,D,10184
10184,D,11405
11405,D,15962
15962,D,30236
30236,B,8329
8329,C,22092
22092,B,28928
28928,C,20842
20842,B,30235
30235,C,15380
15380,D,12082
12082,D,27323
27323,D,18489
18489,D,11299
11299,B,24410
24410,C,10536
10536,D,6310
6310,D,15997
15997,D,18983
18983,D,5104
5104,B,11998
11998,C,4750
4750,B,3362
3362,C,10131
10131,B,19232
19232,C,2334
2334,D,20906
20906,D,10464
10464,D,5926
5926,D,8741
8741,D,6474
6474,D,14963
14963,B,12717
12717,C,30652
30652,D,13414
13414,D,15347
15347,D,3606
3606,D,13727
13727,D,3670
3670,D,26543
26543,D,16709
16709,B,3892
3892,C,2994
2994,D,32548
32548,B,24817
24817,C,12483
12483,D,8591
8591,D,15915
15915,B,17785
17785,C,26369
26369,D,25688
25688,D,29873
29873,B,12788
12788,C,9436
9436,D,22145
22145,D,12575
12575,D,9715
9715,D,3596
3596,D,12969
12969,D,13296
13296,D,15963
15963,D,27832
27832,D,16334
16334,D,7728
7728,D,8652
8652,D,30377
30377,D,29301
29301,D,19650
19650,D,15922
15922,D,3893
3893,D,8472
8472,D,10254
10254,D,30667
30667,D,15120
15120,D,13125
13125,D,8822
8822,D,3146
3146,B,15351
15351,C,29714
29714,D,33433
33433,D,12360
12360,D,21860
21860,D,24963
24963,D,19712
19712,D,13528
13528,D,9598
9598,D,3571
3571,D,18486
18486,B,34050
34050,C,31447
31447,D,6510
6510,D,20749
20749,D,9490
9490,D,10691
10691,D,6344
6344,D,18392
18392,D,17400
17400,D,31376
31376,B,22882
22882,C,30503
30503,B,7324
7324,C,34820
34820,D,34137
34137,D,17525
17525,D,25620
25620,D,13648
13648,D,27016
27016,D,33296
33296,D,12091
12091,D,23605
23605,B,19073
19073,C,14163
14163,D,33162
33162,B,28211
28211,C,10771
10771,D,5470
5470,D,16347
16347,B,8774
8774,C,5366
5366,D,27035
27035,D,7812
7812,D,27257
27257,B,22395
22395,C,14779
14779,D,32327
32327,D,25781
25781,D,33704
33704,B,18810
18810,C,14234
14234,B,29933
29933,C,35679
35679,D,30760
30760,B,27913
27913,C,21567
21567,D,5659
5659,D,26580
26580,D,5103
5103,D,15634
15634,D,25166
25166,D,16762
16762,D,7266
7266,D,31216
31216,D,13153
13153,D,33115
33115,D,18632
18632,D,30481
30481,D,5695
5695,D,16512
16512,D,18028
18028,D,11173
11173,D,27729
27729,D,14123
14123,D,15892
15892,D,14473
14473,B,9745
9745,C,5268
5268,D,10868
10868,B,26032
26032,C,32606
32606,D,5189
5189,D,26957
26957,D,31343
31343,D,13917
13917,D,4787
4787,D,9485
9485,D,15825
15825,D,34608
34608,D,7340
7340,D,26004
26004,D,21398
21398,D,19492
19492,D,23012
23012,D,7299
7299,D,24443
24443,D,23233
23233,D,4922
4922,D,9800
9800,D,30773
30773,D,25502
25502,D,19296
19296,D,6508
6508,D,24040
24040,D,20053
20053,D,11904
11904,B,16065
16065,C,19059
19059,D,13786
13786,D,13622
13622,D,8239
8239,D,19358
19358,B,23647
23647,C,11589
11589,D,9357
9357,D,11009
11009,B,32490
32490,C,28712
28712,D,6939
6939,D,19096
19096,D,14857
14857,D,20453
20453,D,8232
8232,D,36442
36442,D,25512
25512,D,34872
34872,B,29754
29754,C,22124
22124,D,25808
25808,D,17167
17167,D,8709
8709,D,10300
10300,D,15504
15504,D,24451
24451,B,6154
6154,C,6763
6763,D,24277
24277,D,22981
22981,D,35574
35574,D,24726
24726,D,36011
36011,D,28577
28577,D,25589
25589,D,34831
34831,D,22169
22169,D,21488
21488,D,24209
24209,D,8071
8071,D,26053
26053,D,29738
29738,D,10148
10148,D,17079
17079,D,29255
29255,D,13114
13114,D,37845
37845,D,32103
32103,D,29173
29173,D,25369
25369,D,6751
6751,D,15586
15586,D,28761
28761,D,9933
9933,D,27500
27500,D,28389
28389,B,10170
10170,C,12656
12656,D,35485
35485,D,31270
31270,D,28167
28167,D,9631
9631,D,18907
18907,D,11074
11074,D,10739
10739,D,25261
25261,D,9085
9085,D,15940
15940,D,17945
17945,D,31073
31073,B,21476
21476,C,32352
32352,D,13647
13647,B,10264
10264,C,9552
9552,D,6587
6587,D,24524
24524,D,8520
8520,D,18447
18447,D,36828
36828,D,35462
35462,D,17889
17889,B,19005
19005,C,11655
11655,D,38436
38436,B,19325
19325,C,8704
8704,D,16514
16514,D,37060
37060,D,36278
36278,D,27283
27283,D,16201
16201,D,33854
33854,D,8498
8498,D,7487
7487,D,16052
16052,B,9039
9039,C,37344
37344,B,17014
17014,C,17425
17425,D,25386
25386,D,37428
37428,D,19411
19411,D,38860
38860,D,36460
36460,D,33121
33121,B,25262
25262,C,15284
15284,D,20089
20089,D,36413
36413,D,14358
14358,D,25180
25180,D,16758
16758,D,19176
19176,D,29174
29174,D,26000
26000,B,35098
35098,C,25211
25211,D,19161
19161,D,11331
11331,D,20651
20651,D,34631
34631,D,23236
23236,D,36385
36385,D,18527
18527,B,26324
26324,C,38881
38881,D,26225
26225,D,38219
38219,B,38040
38040,C,10235
10235,D,38924
38924,B,25997
25997,C,17221
17221,D,32636
32636,B,35525
35525,C,29234
29234,D,12450
12450,D,32017
32017,D,7704
7704,D,25150
25150,D,17560
17560,D,37045
37045,B,29067
29067,C,13126
13126,D,29942
29942,B,22591
22591,C,17534
17534,D,36740
36740,D,20847
20847,D,29211
29211,D,33986
33986,D,35495
35495,D,8132
8132,D,23968
23968,D,20785
20785,D,13751
13751,D,29792
29792,D,10241
10241,D,30650
30650,B,29138
29138,C,20066
20066,D,11949
11949,B,31871
31871,C,12030
12030,D,36838
36838,D,22984
22984,D,34624
34624,B,33365
33365,C,23844
23844,D,17273
17273,D,24878
24878,D,32853
32853,D,9855
9855,D,20093
20093,D,29629
29629,D,36113
36113,D,12008
12008,D,28524
28524,B,35454
35454,C,35686
35686,D,21390
21390,D,15522
15522,D,18621
18621,D,17861
17861,D,28934
28934,D,26072
26072,D,20100
20100,D,31426
31426,D,16589
16589,D,26941
26941,D,28885
28885,D,9527
9527,D,37814
37814,D,17003
17003,D,29651
29651,D,37555
37555,D,30068
30068,D,15926
15926,D,8973
8973,D,31668
31668,D,25241
25241,D,25526
25526,D,23551
23551,D,13387
13387,D,38325
38325,D,13687
13687,B,10585
10585,C,13927
13927,D,20899
20899,D,13803
13803,D,30914
30914,D,16235
16235,D,36847
36847,D,25445
25445,B,26120
26120,C,35575
35575,D,39388
39388,D,21770
21770,B,18822
18822,C,18406
18406,D,29512
29512,D,26785
26785,D,23181
23181,D,21290
21290,D,33394
33394,D,15468
15468,B,30454
30454,C,34502
34502,D,26686
26686,D,22549
22549,D,18400
18400,D,30343
30343,B,21472
21472,C,19112
19112,D,23506
23506,D,18261
18261,D,26599
26599,D,25515
25515,D,28612
28612,D,19317
19317,D,24112
24112,D,9286
9286,D,9946
9946,D,30177
30177,B,28670
28670,C,18791
18791,D,28311
28311,D,37255
37255,D,18914
18914,D,21581
21581,D,37305
37305,D,32760
32760,D,27765
27765,D,30724
30724,D,28945
28945,B,12582
12582,C,27111
27111,D,27432
27432,B,24777
24777,C,14834
14834,D,14483
14483,D,33536
33536,B,10793
10793,C,16429
16429,D,10195
10195,B,26592
26592,C,12836
12836,D,14745
14745,D,32372
32372,D,27780
27780,D,36294
36294,D,32276
32276,D,33039
33039,D,31280
31280,D,16788
16788,D,22467
22467,D,37921
37921,D,18352
18352,B,12653
12653,C,30472
30472,D,39399
39399,D,25549
25549,D,31228
31228,D,13194
13194,B,12742
12742,C,32191
32191,D,36820
36820,D,14658
14658,D,12813
12813,D,22964
22964,D,15900
15900,D,19684
19684,D,30795
30795,D,29399
29399,B,22417
22417,C,21817
21817,D,22445
22445,D,33107
33107,D,23073
23073,D,20812
20812,D,21712
21712,D,30209
30209,D,13871
13871,D,22851
22851,D,25639
25639,B,33763
33763,C,14183
14183,B,20629
20629,C,13931
13931,D,27929
27929,D,16633
16633,B,28201
28201,C,27672
27672,D,27875
27875,D,19310
19310,B,23385
23385,C,28119
28119,D,28328
28328,D,21327
21327,D,14438
14438,D,33651
33651,D,22647
22647,D,19288
19288,D,30824
30824,D,20610
20610,D,32505
32505,D,15799
15799,D,36234
36234,D,20214
20214,D,25318
25318,D,16436
16436,D,25106
25106,D,25565
25565,D,17734
17734,D,29562
29562,D,17737
17737,D,17194
17194,B,29427
29427,C,39431
39431,D,18725
18725,D,21632
21632,D,24332
24332,B,23543
23543,C,15689
15689,B,17004
17004,C,20998
20998,B,36240
36240,C,32094
32094,B,24906
24906,C,15910
15910,B,25373
25373,C,26249
26249,D,18619
18619,D,17358
17358,B,37530
37530,C,20419
20419,D,20591
20591,D,30611
30611,B,34886
34886,C,35232
35232,D,20601
20601,D,22278
22278,B,18214
18214,C,20139
20139,D,19690
19690,B,25204
25204,C,29981
29981,D,30738
30738,B,31449
31449,C,27139
27139,D,32184
32184,B,34266
34266,C,17453
17453,D,32596
32596,D,21204
21204,D,28189
28189,D,37943
37943,D,27468
27468,D,23967
23967,D,36803
36803,D,38384
38384,D,40604
40604,D,19666
19666,D,25954
25954,D,32638
32638,D,16689
16689,D,16513
16513,D,30554
30554,D,25505
25505,D,19106
19106,D,38472
38472,D,35535
35535,B,30430
30430,C,30353
30353,D,28743
28743,D,18312
18312,B,14422
14422,C,27012
27012,D,27956
27956,D,14458
14458,D,25425
25425,D,27201
27201,D,27284
27284,D,24000
24000,D,17731
17731,D,25087
25087,D,36551
36551,D,17057
17057,D,26925
26925,D,16705
16705,D,18106
18106,D,16486
16486,B,33173
33173,C,23021
23021,D,34399
34399,D,28261
28261,D,39897
39897,D,39162
39162,D,16701
16701,D,30819
30819,D,29381
29381,B,22203
22203,C,32958
32958,D,39970
39970,D,25016
25016,D,39105
39105,D,28665
28665,D,38445
38445,D,21897
21897,D,22461
22461,D,38107
38107,D,21409
21409,B,38529
38529,C,30637
30637,D,37198
37198,D,18174
18174,D,36523
36523,D,27151
27151,D,18328
18328,D,20109
20109,D,28591
28591,B,17311
17311,C,19820
19820,D,34328
34328,D,14921
14921,D,18226
18226,D,20443
20443,B,36074
36074,C,26846
26846,D,22064
22064,B,37438
37438,C,14627
14627,D,20603
20603,B,28446
28446,C,16165
16165,D,30438
30438,D,35148
35148,D,39555
39555,D,33211
33211,D,27270
27270,D,18283
18283,D,25286
25286,D,31588
31588,D,37165
37165,B,28800
28800,C,31315
31315,D,32063
32063,B,32708
32708,C,40292
40292,D,17476
17476,D,21224
21224,D,18403
18403,D,34305
34305,D,31260
31260,D,17841
17841,D,17648
17648,D,31966
31966,D,23570
23570,D,20582
20582,B,23104
23104,C,26606
26606,B,31233
31233,C,27304
27304,D,21429
21429,B,32624
32624,C,39823
39823,B,21774
21774,C,37683
37683,D,19622
19622,D,26961
26961,D,22751
22751,D,21919
21919,D,20588
20588,D,24449
24449,D,28977
28977,D,23464
23464,D,20592
20592,B,33975
33975,C,25195
25195,D,27396
27396,D,22085
22085,B,22179
22179,C,30995
30995,D,22144
22144,D,30875
30875,B,26771
26771,C,21355
21355,B,39691
39691,C,27276
27276,D,27032
27032,B,27245
27245,C,23312
23312,B,37441
37441,C,35187
35187,D,22829
22829,D,26509
26509,D,32386
32386,D,23869
23869,B,36944
36944,C,26400
26400,D,39988
39988,D,35433
35433,D,37604
37604,D,26027
26027,D,34028
34028,D,26530
26530,B,27907
27907,C,28962
28962,D,26630
26630,D,35647
35647,B,29195
29195,C,34846
34846,D,23224
23224,D,29349
29349,D,32939
32939,D,30851
30851,D,30196
30196,D,22861
22861,B,37993
37993,C,22238
22238,B,30206
30206,C,31094
31094,D,31222
31222,D,37578
37578,B,38651
38651,C,33134
33134,D,28062
28062,D,32163
32163,D,32901
32901,B,37241
37241,C,27059
27059,D,30084
30084,D,37485
37485,B,32963
32963,C,24227
24227,D,26699
26699,D,35765
35765,D,25146
25146,D,30590
30590,B,39373
39373,C,27827
27827,D,30585
30585,B,33540
33540,C,38646
38646,D,27902
27902,B,40254
40254,C,39354
39354,B,40571
40571,C,33120
33120,B,29377
29377,C,35483
35483,D,29081
29081,D,30153
30153,D,34179
34179,B,36628
36628,C,33527
33527,D,32896
32896,D,27997
27997,B,29328
29328,C,25705
25705,B,31708
31708,C,40303
40303,D,37389
37389,B,38058
38058,C,38900
38900,B,31116
31116,C,28858
28858,D,38205
38205,D,32950
32950,B,23995
23995,C,25061
25061,B,39714
39714,C,29258
29258,B,28061
28061,C,25363
25363,B,25889
25889,C,37777
37777,D,39982
39982,B,28235
28235,C,29521
29521,D,31393
31393,B,35331
35331,C,31620
31620,D,30743
30743,D,31767
31767,B,36773
36773,C,28080
28080,B,27994
27994,C,34627
34627,D,28925
28925,D,27263
27263,B,31790
31790,C,34698
34698,B,31907
31907,C,37292
37292,D,30248
30248,B,29193
29193,C,38992
38992,D,24669
24669,B,31336
31336,C,35123
35123,B,36305
36305,C,26679
26679,D,36532
36532,D,39212
39212,B,38686
38686,C,27414
27414,B,34202
34202,C,30391
30391,D,33670
33670,B,27508
27508,C,37459
37459,D,29632
29632,D,37228
37228,D,26247
26247,D,35936
35936,D,39509
39509,B,33546
33546,C,29943
29943,D,35081
35081,D,37673
37673,D,30031
30031,B,36353
36353,C,37809
37809,D,28645
28645,B,27556
27556,C,40080
40080,D,31657
31657,D,31716
31716,B,34149
34149,C,33665
33665,B,23793
23793,C,31305
31305,D,30842
30842,D,24587
24587,B,27072
27072,C,29801
29801,D,34157
34157,D,30775
30775,D,37295
37295,B,28896
28896,C,37430
37430,B,36392
36392,C,23882
23882,D,23896
23896,D,30158
30158,D,29804
29804,D,26334
26334,B,28014
28014,C,21571
21571,B,38495
38495,C,29751
29751,B,34673
34673,C,26527
26527,D,33628
33628,D,22951
22951,D,30427
30427,B,31080
31080,C,37603
37603,D,38647
38647,B,28544
28544,C,26868
26868,D,33454
33454,B,38392
38392,C,29111
29111,B,24957
24957,C,27098
27098,D,32126
32126,B,23990
23990,C,27189
27189,B,32134
32134,C,25991
25991,D,35572
35572,D,38776
38776,D,26698
26698,D,35845
35845,D,28462
28462,B,36683
36683,C,25793
25793,D,21061
21061,B,22607
22607,C,40307
40307,D,36817
36817,D,28828
28828,D,22117
22117,D,29832
29832,D,22493
22493,B,21985
21985,C,22787
22787,B,27434
27434,C,29874
29874,B,35188
35188,C,35292
35292,D,31950
31950,D,40262
40262,D,26338
26338,B,29167
29167,C,27400
27400,D,40482
40482,D,38549
38549,D,27092
27092,D,27758
27758,B,32540
32540,C,28319
28319,B,27221
27221,C,21107
21107,D,29266
29266,B,36248
36248,C,27894
27894,D,22874
22874,D,24638
24638,D,34457
34457,B,28160
28160,C,31577
31577,B,28303
28303,C,29611
29611,D,38915
38915,D,35474
35474,D,40300
40300,B,29912
29912,C,28350
28350,D,21977
21977,D,26829
26829,D,32208
32208,D,36659
36659,D,23505
23505,D,36894
36894,D,39389
39389,D,31273
31273,B,36376
36376,C,30213
30213,D,20862
20862,D,29297
29297,D,40643
40643,D,24475
24475,B,29706
29706,C,32602
32602,D,23207
23207,B,19885
19885,C,25455
25455,D,40975
40975,D,35034
35034,D,40602
40602,D,18488
18488,B,24372
24372,C,25704
25704,D,28778
28778,D,22845
22845,D,29663
29663,B,24656
24656,C,32105
32105,D,38357
38357,D,30362
30362,D,27807
27807,D,33371
33371,D,39934
39934,B,39998
39998,C,27299
27299,D,16974
16974,D,31011
31011,D,21018
21018,B,20198
20198,C,33497
33497,B,37895
37895,C,37570
37570,D,17727
17727,B,16281
16281,C,36314
36314,D,24796
24796,D,19018
19018,D,34670
34670,D,26711
26711,B,29760
29760,C,27626
27626,D,27377
27377,B,37663
37663,C,25740
25740,D,38194
38194,D,31887
31887,D,28402
28402,B,33565
33565,C,33355
33355,B,33678
33678,C,24368
24368,B,33639
33639,C,25875
25875,D,37375
37375,B,31638
31638,C,30172
30172,D,22783
22783,D,31312
31312,D,40282
40282,D,31302
31302,D,19324
19324,D,22998
22998,D,25024
25024,B,40642
40642,C,26207
26207,D,31670
31670,D,24479
24479,D,38945
38945,B,28371
28371,C,26437
26437,D,19305
19305,D,30507
30507,B,24156
24156,C,24353
24353,D,31662
31662,D,23221
23221,D,29032
29032,B,28498
28498,C,27099
27099,D,21843
21843,D,37253
37253,D,22159
22159,D,19540
19540,D,30553
30553,D,33386
33386,D,29324
29324,B,40097
40097,C,28530
28530,B,37966
37966,C,19163
19163,B,27220
27220,C,23409
23409,B,29657
29657,C,32182
32182,D,24610
24610,D,21095
21095,D,24395
24395,D,29326
29326,D,30785
30785,D,22385
22385,D,35871
35871,D,25402
25402,B,23109
23109,C,34666
34666,B,20701
20701,C,30442
30442,D,34909
34909,B,40031
40031,C,31221
31221,D,37794
37794,D,28984
28984,D,18449
18449,D,40088
40088,D,19637
19637,B,35886
35886,C,20058
20058,D,27503
27503,D,33213
33213,D,38275
38275,B,35463
35463,C,40820
40820,B,35604
35604,C,23083
23083,B,21049
21049,C,35236
35236,B,15735
15735,C,32500
32500,B,29575
29575,C,18077
18077,D,26955
26955,D,33797
33797,B,13182
13182,C,35422
35422,D,14258
14258,D,29598
29598,B,30015
30015,C,25765
25765,D,31025
31025,D,37317
37317,D,24543
24543,B,33486
33486,C,36400
36400,D,29282
29282,D,23401
23401,D,17270
17270,D,37257
37257,D,32311
32311,D,14987
14987,D,18616
18616,D,33390
33390,D,16329
16329,D,29325
29325,D,29999
29999,D,21916
21916,D,17788
17788,D,28516
28516,D,28385
28385,D,17857
17857,B,36969
36969,C,18714
18714,B,32995
32995,C,22865
22865,D,29202
29202,B,24546
24546,C,27645
27645,D,32072
32072,D,18931
18931,D,14832
14832,D,37327
37327,B,33489
33489,C,23935
23935,D,28690
28690,D,24853
24853,D,19535
19535,D,13243
13243,B,21465
21465,C,12770
12770,D,36920
36920,D,39080
39080,D,18566
18566,D,17829
17829,D,20990
20990,B,24667
24667,C,25282
25282,D,22295
22295,D,27806
27806,D,22097
22097,D,15789
15789,B,19062
19062,C,18804
18804,B,40728
40728,C,23739
23739,D,36892
36892,D,26317
26317,B,29124
29124,C,34804
34804,B,21616
21616,C,24509
24509,D,21993
21993,B,33000
33000,C,36277
36277,D,22010
22010,D,16316
16316,D,16479
16479,D,29194
29194,D,37796
37796,D,28421
28421,D,35719
35719,D,16047
16047,D,36988
36988,D,38049
38049,D,20110
20110,D,27422
27422,D,17603
17603,D,28241
28241,D,22755
22755,D,36603
36603,D,28585
28585,B,14599
14599,C,23137
23137,D,35093
35093,D,29553
29553,D,14573
14573,D,20407
20407,B,19144
19144,C,32159
32159,D,17554
17554,D,26271
26271,D,18552
18552,D,20997
20997,D,12829
12829,D,30419
30419,D,30137
30137,B,33900
33900,C,26864
26864,B,39995
39995,C,35458
35458,D,36190
36190,B,35879
35879,C,31220
31220,B,27545
27545,C,16699
16699,D,19214
19214,D,36734
36734,D,15593
15593,D,11287
11287,D,34786
34786,D,15544
15544,D,33336
33336,D,26269
26269,D,12010
12010,D,29582
29582,B,9626
9626,C,24990
24990,D,20345
20345,D,32987
32987,D,24606
24606,B,17462
17462,C,33891
33891,D,37085
37085,D,17642
17642,D,31123
31123,D,22948
22948,D,15490
15490,D,25692
25692,B,10490
10490,C,21033
21033,D,15270
15270,D,39639
39639,B,16737
16737,C,20722
20722,D,9298
9298,B,25374
25374,C,30093
30093,D,38682
38682,D,22367
22367,D,22113
22113,D,29807
29807,B,24663
24663,C,9964
9964,D,13992
13992,D,31445
31445,D,26141
26141,D,38736
38736,D,34288
34288,D,25137
25137,D,16686
16686,D,17156
17156,D,22122
22122,D,20491
20491,D,27930
27930,D,21048
21048,D,29764
29764,D,23798
23798,D,35154
35154,B,34751
34751,C,18081
18081,B,23607
23607,C,19787
19787,D,30107
30107,D,14747
14747,D,13290
13290,D,22523
22523,D,29986
29986,D,12316
12316,D,16351
16351,D,17171
17171,D,37113
37113,D,37954
37954,D,36101
36101,D,27186
27186,D,26626
26626,D,36393
36393,D,8725
8725,D,12123
12123,D,12330
12330,D,34725
34725,D,31557
31557,D,21193
21193,B,29181
29181,C,28836
28836,D,6575
6575,D,16625
16625,D,28552
28552,D,10019
10019,B,8970
8970,C,36377
36377,D,16501
16501,D,26074
26074,D,8292
8292,D,20634
20634,D,7119
7119,D,22108
22108,B,28429
28429,C,7180
7180,D,36008
36008,D,31993
31993,D,18502
18502,D,11511
11511,D,24200
24200,D,28164
28164,B,23227
23227,C,25648
25648,B,37694
37694,C,9457
9457,D,26546
26546,B,8622
8622,C,18792
18792,D,37927
37927,D,21661
21661,D,28529
28529,D,26794
26794,D,27134
27134,D,22371
22371,B,22292
22292,C,25153
25153,D,7969
7969,D,8921
8921,B,12443
12443,C,26389
26389,D,6260
6260,D,9415
9415,D,9763
9763,D,26098
26098,D,32426
32426,D,31462
31462,D,19311
19311,D,14441
14441,D,10347
10347,D,20510
20510,D,13745
13745,D,15976
15976,D,19284
19284,D,21252
21252,D,37592
37592,D,19050
19050,D,39161
39161,D,8114
8114,D,16653
16653,D,18528
18528,D,33007
33007,D,7537
7537,D,11879
11879,D,27445
27445,D,11492
11492,D,19697
19697,D,19465
19465,D,14381
14381,D,25890
25890,D,17105
17105,D,9489
9489,B,16071
16071,C,36643
36643,B,12322
12322,C,28520
28520,D,22887
22887,D,38810
38810,D,18410
18410,D,35410
35410,B,32852
32852,C,30527
30527,D,12098
12098,D,10351
10351,D,24190
24190,D,14397
14397,B,21704
21704,C,34487
34487,D,24317
24317,B,14846
14846,C,19634
19634,D,26188
26188,D,10563
10563,D,19812
19812,D,35609
35609,D,19482
19482,D,16196
16196,D,26938
26938,D,21138
21138,D,24674
24674,D,16325
16325,D,34106
34106,D,32093
32093,D,32539
32539,D,27356
27356,D,21732
21732,D,10632
10632,D,13799
13799,D,31320
31320,D,33198
33198,D,22173
22173,D,19520
19520,D,30719
30719,D,38481
38481,D,18577
18577,D,30045
30045,D,11483
11483,D,29259
29259,D,15258
15258,D,17249
17249,D,8524
8524,D,25126
25126,D,7887
7887,D,35708
35708,B,23434
23434,C,11517
11517,D,25592
25592,D,19439
19439,D,9010
9010,D,21697
21697,D,26203
26203,D,21974
21974,D,30043
30043,D,35363
35363,D,37208
37208,D,17910
17910,D,6270
6270,D,22182
